time,h_min,d_min,trajectory_error,pos_ee_x,pos_ee_y,pos_ee_z,vel_ee_x,vel_ee_y,vel_ee_z,v_rel_min,scaling
1763636842.377335548,-0.121054663,0.605041874,0.046568762,0.271526069,0.162495945,1.268099489,-0.081100520,0.119914922,0.048659710,-0.970087098,0.998687875,
1763636842.379335165,-0.122794178,0.602751848,0.047130412,0.271359617,0.162735909,1.268198906,-0.085350638,0.120047436,0.050758135,-0.974234925,0.998655232,
1763636842.381352425,-0.124437573,0.600472529,0.047714516,0.271184670,0.162976169,1.268302568,-0.089596290,0.120211691,0.052903692,-0.978393927,0.998622733,
1763636842.383332491,-0.125879129,0.598257466,0.048321479,0.271001240,0.163216789,1.268410568,-0.093834521,0.120406956,0.055096567,-0.982426645,0.998590397,
1763636842.385531902,-0.127342246,0.595997925,0.048951686,0.270809343,0.163457830,1.268522998,-0.098062184,0.120631702,0.057334111,-0.986617524,0.998558232,
1763636842.387556553,-0.128718586,0.593747454,0.049605501,0.270609004,0.163699349,1.268639951,-0.102276716,0.120886273,0.059619667,-0.990828892,0.998526252,
1763636842.389795303,-0.129998905,0.591511793,0.050283272,0.270400252,0.163941407,1.268761524,-0.106475484,0.121170151,0.061953305,-0.995047422,0.998494471,
1763636842.391648293,-0.131355339,0.589202305,0.050985320,0.270183120,0.164184062,1.268887812,-0.110655910,0.121482779,0.064334786,-0.999503577,0.998462894,
1763636842.394203186,-0.133220483,0.586817630,0.051711950,0.269957649,0.164427371,1.269018915,-0.114815499,0.121825004,0.066768765,-1.003805148,0.998431293,
1763636842.396255016,-0.135080089,0.584416651,0.052463485,0.269723870,0.164671368,1.269154936,-0.118962823,0.122170529,0.069252540,-1.008130623,0.998399667,
1763636842.398107290,-0.137012329,0.581935327,0.053240269,0.269481812,0.164916058,1.269295974,-0.123095843,0.122517707,0.071786514,-1.012679013,0.998368034,
1763636842.400330544,-0.138652072,0.579553566,0.054042623,0.269231505,0.165161446,1.269442136,-0.127211188,0.122868380,0.074375451,-1.017020824,0.998336443,
1763636842.402344942,-0.140191709,0.577179281,0.054870833,0.268972988,0.165407539,1.269593524,-0.131305765,0.123223489,0.077013654,-1.021379658,0.998304924,
1763636842.404357672,-0.141614239,0.574822334,0.055725150,0.268706306,0.165654349,1.269750239,-0.135376217,0.123584389,0.079701501,-1.025734375,0.998273509,
1763636842.406514645,-0.142935084,0.572476260,0.056605793,0.268431510,0.165901887,1.269912379,-0.139419308,0.123952332,0.082438851,-1.030102717,0.998242225,
1763636842.408154011,-0.144159546,0.570139518,0.057512947,0.268148659,0.166150170,1.270080043,-0.143431827,0.124328562,0.085226053,-1.034490549,0.998211100,
1763636842.410416365,-0.145288144,0.567813023,0.058446766,0.267857816,0.166399215,1.270253332,-0.147410632,0.124714287,0.088063587,-1.038897807,0.998180160,
1763636842.412246466,-0.146291060,0.565514304,0.059407373,0.267559053,0.166649042,1.270432347,-0.151352664,0.125110663,0.090951900,-1.043285198,0.998149432,
1763636842.414269447,-0.147234430,0.563208874,0.060394862,0.267252445,0.166899673,1.270617188,-0.155255143,0.125518675,0.093890354,-1.047735897,0.998118940,
1763636842.416315317,-0.148091551,0.560912102,0.061409294,0.266938075,0.167151133,1.270807959,-0.159114912,0.125939523,0.096880683,-1.052215564,0.998088705,
1763636842.418644905,-0.148873137,0.558619040,0.062450706,0.266616031,0.167403449,1.271004762,-0.162929140,0.126374238,0.099923462,-1.056737485,0.998058750,
1763636842.420524359,-0.149559594,0.556341964,0.063519107,0.266286407,0.167656649,1.271207705,-0.166694991,0.126823852,0.103019603,-1.061274629,0.998029098,
1763636842.422529459,-0.150160970,0.554076534,0.064614477,0.265949302,0.167910764,1.271416893,-0.170409920,0.127289248,0.106169149,-1.065838684,0.997999769,
1763636842.424936771,-0.150687798,0.551817791,0.065736774,0.265604820,0.168165826,1.271632434,-0.174071356,0.127771307,0.109372521,-1.070442637,0.997970784,
1763636842.426996946,-0.151606900,0.549370388,0.066885932,0.265253072,0.168421870,1.271854436,-0.177676700,0.128270911,0.112630513,-1.074914094,0.997942046,
1763636842.429037571,-0.152459989,0.546944672,0.068061883,0.264894147,0.168678914,1.272082968,-0.181248859,0.128770629,0.115902279,-1.079147468,0.997913544,
1763636842.431132078,-0.153220200,0.544526863,0.069264571,0.264528106,0.168936952,1.272318044,-0.184792434,0.129265166,0.119174409,-1.083390211,0.997885300,
1763636842.433359146,-0.153928569,0.542093214,0.070493917,0.264155013,0.169195976,1.272559675,-0.188300242,0.129756695,0.122456367,-1.087693648,0.997857331,
1763636842.435571432,-0.154669663,0.539591012,0.071749819,0.263774947,0.169455982,1.272807887,-0.191765827,0.130247176,0.125756929,-1.092165015,0.997829648,
1763636842.437488079,-0.155297361,0.537110085,0.073032151,0.263387998,0.169716969,1.273062729,-0.195182879,0.130738438,0.129085883,-1.096628805,0.997802275,
1763636842.439377308,-0.155698735,0.534725759,0.074340764,0.262994268,0.169978942,1.273324261,-0.198547028,0.131231977,0.132446869,-1.100940137,0.997775240,
1763636842.442323446,-0.156020306,0.532348433,0.075675489,0.262593866,0.170241905,1.273592546,-0.201855507,0.131728970,0.135838930,-1.105277523,0.997748560,
1763636842.443792582,-0.156255445,0.529983971,0.077036132,0.262186906,0.170505866,1.273867650,-0.205104397,0.132230649,0.139265802,-1.109631455,0.997722254,
1763636842.446034908,-0.156413133,0.527628029,0.078422483,0.261773511,0.170770837,1.274149646,-0.208290287,0.132738081,0.142730252,-1.114011997,0.997696335,
1763636842.447624445,-0.156491399,0.525283501,0.079834314,0.261353811,0.171036830,1.274438610,-0.211410011,0.133252206,0.146234811,-1.118414932,0.997670820,
1763636842.449714661,-0.156493686,0.522949659,0.081271379,0.260927941,0.171303858,1.274734626,-0.214460746,0.133773824,0.149781437,-1.122842822,0.997645720,
1763636842.452023506,-0.156432908,0.520618861,0.082733422,0.260496040,0.171571937,1.275037778,-0.217439889,0.134303616,0.153371830,-1.127311157,0.997621049,
1763636842.453999043,-0.156301842,0.518297614,0.084220168,0.260058256,0.171841085,1.275348157,-0.220344872,0.134842171,0.157007889,-1.131808267,0.997596405,
1763636842.456043482,-0.156104713,0.515984852,0.085731395,0.259614527,0.172111272,1.275665439,-0.223384154,0.135342815,0.160274426,-1.136203122,0.997571321,
1763636842.457968235,-0.155838973,0.513684771,0.087266998,0.259164352,0.172382369,1.275988425,-0.226790139,0.135751561,0.162712607,-1.140340951,0.997545786,
1763636842.460419178,-0.155830561,0.511124332,0.088826925,0.258707008,0.172654190,1.276315480,-0.230553826,0.136067453,0.164342988,-1.143685718,0.997519810,
1763636842.462470055,-0.155568464,0.508705916,0.090411113,0.258241832,0.172926541,1.276645097,-0.234621484,0.136281489,0.165275588,-1.146295173,0.997493464,
1763636842.464646816,-0.155190724,0.506334312,0.092019473,0.257768262,0.173199223,1.276975971,-0.238947146,0.136397168,0.165599728,-1.148666859,0.997466743,
1763636842.466827154,-0.154753880,0.503966890,0.093651894,0.257285794,0.173472037,1.277306907,-0.243519860,0.136414510,0.165337412,-1.150868600,0.997439630,
1763636842.468727589,-0.154253673,0.501609010,0.095308255,0.256793940,0.173744786,1.277636745,-0.248333029,0.136331900,0.164502622,-1.152897478,0.997412110,
1763636842.470949173,-0.153762703,0.499199373,0.096988431,0.256292226,0.174017269,1.277964356,-0.253379816,0.136147684,0.163109791,-1.154842260,0.997384148,
1763636842.472898483,-0.153234429,0.496777369,0.098692294,0.255780186,0.174289277,1.278288626,-0.258659089,0.135857719,0.161162765,-1.156648541,0.997355724,
1763636842.474937916,-0.152553723,0.494448637,0.100419721,0.255257359,0.174560597,1.278608459,-0.264166155,0.135458969,0.158671976,-1.158176552,0.997326855,
1763636842.476924896,-0.151818289,0.492130109,0.102170584,0.254723304,0.174831011,1.278922793,-0.269887155,0.134952207,0.155664809,-1.159549811,0.997297530,
1763636842.479061604,-0.151031843,0.489820330,0.103944755,0.254177598,0.175100301,1.279230610,-0.275815933,0.134334848,0.152154284,-1.160774679,0.997267736,
1763636842.481233597,-0.150208002,0.487507995,0.105742110,0.253619834,0.175368244,1.279530914,-0.281946577,0.133603978,0.148152894,-1.161870277,0.000000000,
1763636842.482999086,-0.642688411,0.484856271,0.106530889,0.253417446,0.175551604,1.279756408,0.079552259,0.049876020,0.077303796,-1.298218160,0.002000000,
1763636842.485110521,-0.636706585,0.481857783,0.106320676,0.253565161,0.175650326,1.279907770,0.068162426,0.048846502,0.074056294,-1.295689328,0.004000000,
1763636842.487114668,-0.630710203,0.478875957,0.106154789,0.253690110,0.175746937,1.280052512,0.056786218,0.047765168,0.070684287,-1.293137866,0.006000000,
1763636842.489151716,-0.624679292,0.475918092,0.106032940,0.253792321,0.175841332,1.280190386,0.045425006,0.046631131,0.067188731,-1.290556392,0.008000000,
1763636842.491146326,-0.618640824,0.472975871,0.105954845,0.253871825,0.175933407,1.280321146,0.034079943,0.045443485,0.063569993,-1.287955221,0.010000000,
1763636842.493279219,-0.612478038,0.470054344,0.105920229,0.253928657,0.176023051,1.280444545,0.022752061,0.044200969,0.059828451,-1.284255420,0.012000000,
1763636842.495248318,-0.606239021,0.467150376,0.105928825,0.253962853,0.176110144,1.280560340,0.011443957,0.042891968,0.055965254,-1.279910056,0.014000000,
1763636842.497702122,-0.599949612,0.464276247,0.105980136,0.253975180,0.176194738,1.280669677,0.000884064,0.041701627,0.053371790,-1.275973031,0.016000000,
1763636842.499670506,-0.593710413,0.461395563,0.106073409,0.253967219,0.176277094,1.280775247,-0.008844847,0.040654214,0.052198041,-1.272511215,0.018000000,
1763636842.501993179,-0.587434484,0.458542043,0.106208100,0.253939892,0.176357302,1.280878468,-0.018482500,0.039552500,0.051022786,-1.269057981,0.020000000,
1763636842.504015446,-0.581242535,0.455669846,0.106383907,0.253893378,0.176435249,1.280979331,-0.028030745,0.038394561,0.049840796,-1.265636300,0.022000000,
1763636842.505968571,-0.574949838,0.452851230,0.106600530,0.253827856,0.176510822,1.281077821,-0.037490824,0.037176975,0.048649085,-1.262209442,0.024000000,
1763636842.507804394,-0.568722569,0.450021761,0.106857674,0.253743501,0.176583898,1.281173913,-0.046863582,0.035898573,0.047444127,-1.258809564,0.026000000,
1763636842.510362625,-0.562475556,0.447215780,0.107155044,0.253640487,0.176654354,1.281267581,-0.056149313,0.034556009,0.046224878,-1.255419273,0.028000000,
1763636842.512346268,-0.556194596,0.444440548,0.107492350,0.253518989,0.176722058,1.281358796,-0.065348009,0.033146979,0.044990347,-1.252035214,0.030000000,
1763636842.514146805,-0.549896650,0.441690482,0.107869299,0.253379181,0.176786876,1.281447525,-0.074459375,0.031669349,0.043740116,-1.248660251,0.000000000,
1763636842.517339468,-0.717724987,0.438861749,0.108067721,0.253304722,0.176818537,1.281491269,-0.000000000,0.000000000,-0.000000000,-1.327415096,0.002000000,
1763636842.518436432,-0.710116940,0.435614749,0.108089957,0.253295190,0.176817150,1.281491821,-0.009532360,-0.001386532,0.000551622,-1.327927237,0.004000000,
1763636842.520493984,-0.701580191,0.432723319,0.108156472,0.253266693,0.176812916,1.281493464,-0.018964801,-0.002847538,0.001092123,-1.327578013,0.000000000,
1763636842.522416830,-0.743275425,0.429887511,0.108200752,0.253247728,0.176810069,1.281494557,0.000000000,-0.000000000,0.000000000,-1.352811956,0.000000000,
1763636842.524446249,-0.751609543,0.426976052,0.108200572,0.253247853,0.176810148,1.281494679,0.000125172,0.000078857,0.000122194,-1.361025768,0.000000000,
1763636842.526633739,-0.759205831,0.424175425,0.108200391,0.253247978,0.176810226,1.281494801,0.000000000,-0.000000000,0.000000000,-1.368693505,0.000000000,
1763636842.528837681,-0.766507496,0.421453400,0.108200391,0.253247978,0.176810226,1.281494801,0.000000000,-0.000000000,0.000000000,-1.376080686,0.000000000,
1763636842.530960321,-0.773781863,0.418733369,0.108200391,0.253247978,0.176810226,1.281494801,0.000000000,-0.000000000,0.000000000,-1.383438247,0.000000000,
1763636842.533538818,-0.781056583,0.416004723,0.108200391,0.253247978,0.176810226,1.281494801,0.000000000,-0.000000000,0.000000000,-1.390794025,0.000000000,
1763636842.535361290,-0.788261693,0.413293499,0.108200391,0.253247978,0.176810226,1.281494801,0.000000000,-0.000000000,0.000000000,-1.398077158,0.000000000,
1763636842.537555456,-0.795460620,0.410575628,0.108200391,0.253247978,0.176810226,1.281494801,0.000000000,-0.000000000,0.000000000,-1.405351636,0.000000000,
1763636842.539360523,-0.802596333,0.407872416,0.108200391,0.253247978,0.176810226,1.281494801,0.000000000,-0.000000000,0.000000000,-1.412559699,0.000000000,
1763636842.541373730,-0.809697169,0.405172951,0.108200391,0.253247978,0.176810226,1.281494801,0.000000000,-0.000000000,0.000000000,-1.419729850,0.000000000,
1763636842.544024229,-0.816799921,0.402462925,0.108200391,0.253247978,0.176810226,1.281494801,0.000000000,-0.000000000,0.000000000,-1.426899075,0.000000000,
1763636842.545975924,-0.823859444,0.399759244,0.108200391,0.253247978,0.176810226,1.281494801,0.000000000,-0.000000000,0.000000000,-1.434021638,0.000000000,
1763636842.548083782,-0.830876645,0.397061323,0.108200391,0.253247978,0.176810226,1.281494801,0.000000000,-0.000000000,0.000000000,-1.441098304,0.000000000,
1763636842.549994946,-0.837859622,0.394365777,0.108200391,0.253247978,0.176810226,1.281494801,0.000000000,-0.000000000,0.000000000,-1.448137075,0.000000000,
1763636842.551906347,-0.844803465,0.391674211,0.108200391,0.253247978,0.176810226,1.281494801,0.000000000,-0.000000000,0.000000000,-1.455132829,0.000000000,
1763636842.553675413,-0.851726403,0.388979217,0.108200391,0.253247978,0.176810226,1.281494801,0.000000000,-0.000000000,0.000000000,-1.462103735,0.000000000,
1763636842.556117773,-0.858593974,0.386293893,0.108200391,0.253247978,0.176810226,1.281494801,0.000000000,-0.000000000,0.000000000,-1.469014904,0.000000000,
1763636842.558005810,-0.865422011,0.383611764,0.108200391,0.253247978,0.176810226,1.281494801,0.000000000,-0.000000000,0.000000000,-1.475882082,0.000000000,
1763636842.559584618,-0.871600946,0.381047399,0.108200391,0.253247978,0.176810226,1.281494801,0.000000000,-0.000000000,0.000000000,-1.482102730,0.000000000,
1763636842.561593294,-0.877077175,0.378604398,0.108200391,0.253247978,0.176810226,1.281494801,0.000000000,-0.000000000,0.000000000,-1.487622430,0.000000000,
1763636842.563608408,-0.882490208,0.376171445,0.108200391,0.253247978,0.176810226,1.281494801,0.000000000,-0.000000000,0.000000000,-1.493071479,0.000000000,
1763636842.565625906,-0.887855990,0.373740985,0.108200391,0.253247978,0.176810226,1.281494801,0.000000000,-0.000000000,0.000000000,-1.498465687,0.000000000,
1763636842.567712784,-0.893170851,0.371314203,0.108200391,0.253247978,0.176810226,1.281494801,0.000000000,-0.000000000,0.000000000,-1.503801080,0.000000000,
1763636842.570556641,-0.898464517,0.368876864,0.108200391,0.253247978,0.176810226,1.281494801,0.000000000,-0.000000000,0.000000000,-1.509107139,0.000000000,
1763636842.572034836,-0.903674824,0.366457077,0.108200391,0.253247978,0.176810226,1.281494801,0.000000000,-0.000000000,0.000000000,-1.514321248,0.000000000,
1763636842.573922157,-0.908829914,0.364041432,0.108200391,0.253247978,0.176810226,1.281494801,0.000000000,-0.000000000,0.000000000,-1.519471328,0.000000000,
1763636842.576722860,-0.914355332,0.361427075,0.108200391,0.253247978,0.176810226,1.281494801,0.000000000,-0.000000000,0.000000000,-1.524980980,0.000000000,
1763636842.578572512,-0.919412808,0.359009883,0.108200391,0.253247978,0.176810226,1.281494801,0.000000000,-0.000000000,0.000000000,-1.530013894,0.000000000,
1763636842.580642700,-0.924412226,0.356596228,0.108200391,0.253247978,0.176810226,1.281494801,0.000000000,-0.000000000,0.000000000,-1.534978800,0.000000000,
1763636842.582643509,-0.929242768,0.354239808,0.108200391,0.253247978,0.176810226,1.281494801,0.000000000,-0.000000000,0.000000000,-1.539765612,0.000000000,
1763636842.584856749,-0.934117944,0.351835856,0.108200391,0.253247978,0.176810226,1.281494801,0.000000000,-0.000000000,0.000000000,-1.544585527,0.000000000,
1763636842.586827040,-0.939072004,0.349364742,0.108200391,0.253247978,0.176810226,1.281494801,0.000000000,-0.000000000,0.000000000,-1.549471094,0.000000000,
1763636842.588775158,-0.943806773,0.346974564,0.108200391,0.253247978,0.176810226,1.281494801,0.000000000,-0.000000000,0.000000000,-1.554127854,0.000000000,
1763636842.590855598,-0.948478799,0.344586895,0.108200391,0.253247978,0.176810226,1.281494801,0.000000000,-0.000000000,0.000000000,-1.558709910,0.000000000,
1763636842.593296289,-0.952329752,0.342349723,0.108200391,0.253247978,0.176810226,1.281494801,0.000000000,-0.000000000,0.000000000,-1.562434935,0.000000000,
1763636842.594940901,-0.955103847,0.340319408,0.108200391,0.253247978,0.176810226,1.281494801,0.000000000,-0.000000000,0.000000000,-1.565038478,0.000000000,
1763636842.597020626,-0.957802018,0.338296051,0.108200391,0.253247978,0.176810226,1.281494801,0.000000000,-0.000000000,0.000000000,-1.567551018,0.000000000,
1763636842.599000692,-0.960425406,0.336277844,0.108200391,0.253247978,0.176810226,1.281494801,0.000000000,-0.000000000,0.000000000,-1.569973106,0.000000000,
1763636842.601030827,-0.962973683,0.334263923,0.108200391,0.253247978,0.176810226,1.281494801,0.000000000,-0.000000000,0.000000000,-1.572303857,0.000000000,
1763636842.603305101,-0.965451411,0.332249257,0.108200391,0.253247978,0.176810226,1.281494801,0.000000000,-0.000000000,0.000000000,-1.574546727,0.000000000,
